13430;189081;16098.0;00034277481
14360;1003778;6627.0;00062870929
15086;189319;1661.0;00105112672
17279;1006971;5390.0;00175848577
11647;138112;4612.0;00181698083
19535;1056007;7485.0;00187090972
16979;1093007;652.0;00197606778
16228;153640;-400.0;00205421080
16027;116593;7341.0;00205574703
15379;1048446;13401.0;00225741840
18202;1064298;16971.0;00249670842
11852;299766;-1982.0;00286052616
15167;1009259;13557.0;00286764840
18403;132244;8906.0;00286764840
17315;1046723;13924.0;00292587154
19227;1016868;9442.0;00307989827
14301;1091240;2274.0;00328205850
19611;1069176;9144.0;00328205850
12249;1078236;-1368.0;00379646923
13087;118737;861.0;00452325526
12474;183721;3177.0;00468020034
16639;197149;3960.0;00468020034
18494;133634;16084.0;00493787739
14219;1071603;3824.0;00513267974
15627;150846;4777.0;00516262583
11699;137386;15203.0;00556127164
18875;201245;6133.0;00577395055
19397;102961;8169.0;00632812567
11801;129926;4931.0;00640474585
10896;108521;13176.0;00641946403
13131;1069879;-973.0;00711080811
18194;1067153;11740.0;00714994118
19360;110917;6459.0;00775097102
10933;169147;-2575.0;00775097102
16974;127588;3753.0;00783306233
18364;1082613;3522.0;00788334045
14447;290722;11501.0;00808693064
17765;251727;11974.0;00808693064
12609;1069431;2626.0;00849528285
19136;105862;13722.0;00850254615
13969;1080523;3935.0;00869583570
19223;142172;6082.0;00875554093
16039;1045448;-528.0;00875554093
12693;133200;-1818.0;00882924595
10950;102198;5851.0;00910369376
13946;1044890;15559.0;00911316707
16493;1071919;5605.0;00940013403
11550;1028780;7616.0;00949670315
16151;1033142;16326.0;00957770986
10372;1037608;-2548.0;01007151010
16911;1090917;-1715.0;01049512149
17260;135634;-1725.0;01076352087
12882;1005160;2954.0;01127065115
11601;185659;14640.0;01164772538
15381;164564;8939.0;01164772538
11092;193300;8646.0;01204125050
18364;189159;-1820.0;01204228541
16770;157575;13661.0;01208740388
10913;1020914;16284.0;01212679212
12402;175891;13104.0;01212679212
18402;179771;3590.0;01258930980
15017;216977;12598.0;01279932804
10376;1058333;8632.0;01297328004
13899;214557;15188.0;01319224588
12931;164534;14987.0;01330452364
13242;1099384;10512.0;01416400817
11063;150783;2329.0;01416400817
11834;186959;8749.0;01417658745
13301;214503;14287.0;01424642082
18224;197145;13983.0;01437416198
18589;1032242;439.0;01437416198
12754;100059;15210.0;01442177859
14437;1021217;2158.0;01444373684
15140;1069904;14067.0;01444782401
14228;166335;11989.0;01449535455
19986;1009635;-2120.0;01449670723
18696;1007037;8594.0;01474375040
16048;276326;6281.0;01589619664
10549;176850;2936.0;01622461284
12889;1076184;16090.0;01682240980
12403;1044299;8465.0;01682240980
14002;1092778;4617.0;01715743207
12276;1069741;8514.0;01774977323
18087;160731;-1787.0;01774977323
17868;1022456;9576.0;01798638062
10809;131454;12945.0;01804988080
17611;180489;14354.0;01807652209
19598;103782;13414.0;01811913895
10787;1063071;498.0;01827208895
17161;140381;-1024.0;01829963499
19618;1041411;-2972.0;01829963499
10094;148397;980.0;01853557913
13949;162803;13285.0;01858207556
14556;189471;6530.0;01871714918
17337;105381;13448.0;01890472030
19676;1017409;9160.0;01905619761
16908;202628;10113.0;01907014832
17964;1083458;10876.0;01939436151
16124;118808;2532.0;01939436151
11882;1003286;3206.0;01940905532
14857;1013812;16711.0;01940905532
15578;1030594;10269.0;02000661217
19735;111257;10744.0;02010746819
11551;1034703;-430.0;02015862564
18039;209334;7517.0;02016085337
13797;129526;-255.0;02031606744
13186;112392;-2449.0;02038624001
19050;1018253;3271.0;02072556240
19540;176675;9568.0;02114929884
13785;1088627;2515.0;02153965099
10820;1054870;12817.0;02156190188
13296;1095115;12749.0;02159348949
15785;1026243;845.0;02173507963
18143;106692;9801.0;02199652796
19380;1048734;3544.0;02205469174
11747;1013205;5937.0;02226530617
13242;179326;9084.0;02303116058
11276;1056758;4983.0;02311967435
18885;1097534;12210.0;02343734682
10766;155649;2817.0;02377190481
17187;163825;11970.0;02406672797
11282;142986;-945.0;02413993928
16451;1046481;552.0;02428534671
16173;1065314;14761.0;02436319907
15544;118669;40.0;02436319907
11767;1021519;8584.0;02440887782
13792;1084335;5644.0;02453359974
11880;1094403;810.0;02475871454
13473;114977;2268.0;02475871454
19868;281225;8305.0;02485431241
14648;112314;15124.0;02512294407
19290;1091726;7407.0;02526492049
19245;1070268;10376.0;02604556581
11424;239709;16331.0;02621657208
10185;115198;-2542.0;02635613074
15013;268990;11424.0;02656488092
14963;1018231;15118.0;02793985873
13889;101301;2904.0;02796796467
19926;1094169;-335.0;02885056996
15567;171732;90.0;02952618743
19551;1058847;-421.0;02961327722
17299;1065769;-1476.0;02963031407
16300;1030201;6300.0;02971704654
11460;137377;16509.0;02972821069
17689;141041;3252.0;02972821069
18900;112617;823.0;02988635748
13503;1036252;12737.0;03025869929
16022;209539;-1722.0;03025869929
11783;107085;5610.0;03029627327
10548;1016016;12080.0;03066366704
13003;144977;5712.0;03101520331
16203;1003412;6556.0;03155350365
19771;1030353;12510.0;03168654306
12750;1084394;11366.0;03211850122
13553;281369;12104.0;03248538259
14548;196657;12244.0;03255400008
19773;1081331;16485.0;03255400008
16767;1089073;5898.0;03271874241
13903;109593;-417.0;03306547554
17599;1054572;-1505.0;03306547554
18475;160981;10548.0;03345983052
12714;1099801;10474.0;03345983052
17409;1084661;7720.0;03356236881
11562;1071986;2911.0;03396718408
11663;1065398;15386.0;03396718408
14553;177810;6304.0;03396718408
14375;129813;-951.0;03399529502
15460;1070636;12709.0;03429527641
18996;1009596;2148.0;03433642023
16270;1087946;2092.0;03461528931
10835;194746;16744.0;03470736543
11006;1008800;15375.0;03509615799
15176;199255;-103.0;03530336555
11062;176359;7572.0;03530336555
17074;193969;14964.0;03558356169
18882;187618;7785.0;03574962226
13135;1093602;9133.0;03588930650
12825;181597;16335.0;03595538389
11106;1005498;3244.0;03631385856
19812;1069479;6917.0;03666532757
18313;146561;16128.0;03750502800
13596;1019520;9250.0;03750502800
18458;112418;9803.0;03784598092
10539;220189;12138.0;03790473506
18037;110885;13119.0;03794111479
17201;1073074;14063.0;03846062584
15150;1049035;14239.0;03861353727
11196;127965;6550.0;03872951832
12000;1080121;1497.0;03879271547
12477;1048401;-2476.0;03900480194
18938;1077711;16784.0;03903165777
17629;1073748;8786.0;03952146944
13904;139879;1033.0;03952146944
13217;1083014;5009.0;03994346435
18740;155939;6573.0;04025689041
15288;1016267;8935.0;04079599909
13586;103580;-2249.0;04095907422
18286;275808;13477.0;04095907422
12257;1027599;3009.0;04110396656
11216;1083773;6980.0;04110396656
14793;1061987;-773.0;04166467626
10062;218186;13552.0;04190928467
17336;1070900;9221.0;04218445630
17387;137168;-302.0;04241392968
