16187;133212;14535.0;00001448015
18227;130315;13188.0;00001448015
17413;178226;9844.0;00001619617
12909;114905;12875.0;00002861542
16374;155836;5940.0;00005687428
16831;1045642;-2969.0;00006615934
16866;1038729;-2170.0;00016514404
16794;1096845;-2857.0;00018182150
10954;1026748;15316.0;00018328203
13496;146853;-1646.0;00026302042
11087;133430;-2296.0;00027637231
15699;126878;2806.0;00028225074
19374;165881;5012.0;00029027141
11272;137906;7301.0;00032747376
16322;185817;8588.0;00033995512
13430;189081;16098.0;00034277481
18741;1002221;16173.0;00036431057
17128;158997;6019.0;00036794598
11784;1086910;-478.0;00040174593
19026;108607;-2618.0;00041367321
14793;1017375;13695.0;00041802948
16750;1075769;14627.0;00043836908
12570;113875;2416.0;00046179781
19668;1047963;-1037.0;00046727764
14259;256778;820.0;00046727764
12341;1043512;8307.0;00047700623
14121;1021194;7297.0;00048125139
19864;274047;9691.0;00048976606
10089;107558;7166.0;00049025707
18774;1000392;-2745.0;00049910966
10685;179182;315.0;00050516105
14105;1017014;9512.0;00052525015
18694;1081840;16252.0;00056798532
17370;1065821;6240.0;00059032003
15842;1097290;15920.0;00060371402
14360;1003778;6627.0;00062870929
11553;103083;12904.0;00064296895
16917;1099165;16562.0;00066318463
12965;1011014;14116.0;00068491481
10659;257251;6380.0;00074336658
17711;1006626;-2635.0;00074628614
11001;1011593;8679.0;00076009771
10234;1048490;7063.0;00078381378
19151;283326;7693.0;00085363003
16976;1078882;15499.0;00091466414
17566;142657;3579.0;00094167955
13189;1024623;-2423.0;00103523221
17518;176710;14252.0;00105112672
15086;189319;1661.0;00105112672
17451;145622;9612.0;00109120995
15238;1007727;-632.0;00113883317
11666;1098567;14596.0;00115651615
15948;199850;8573.0;00119340674
15990;1056143;5043.0;00119599762
14407;122114;4830.0;00119599762
13908;1009533;3018.0;00119879086
18012;131950;7683.0;00121881169
13212;158378;14035.0;00127090868
10718;228701;14679.0;00129506763
16282;182639;1937.0;00130925106
11062;145565;-1067.0;00130925106
12818;1023434;11992.0;00133917383
19528;120635;1277.0;00134861531
12687;1054148;12904.0;00136335112
17814;166574;579.0;00136335112
13063;211584;14624.0;00141865445
14693;1043284;5582.0;00142718438
12916;1065283;11551.0;00144148425
15406;154335;1873.0;00148037491
15364;1044118;1087.0;00149331075
16915;1016679;-2522.0;00151470667
17099;120474;7481.0;00152508003
13173;1079133;16123.0;00155975813
15974;287196;10167.0;00158846390
11071;1078602;9919.0;00162569818
15608;100305;3297.0;00166311467
11006;115646;12129.0;00166311467
11211;1042406;2669.0;00167248807
11686;1027144;6394.0;00170708992
19307;1028455;1103.0;00170708992
19635;1061761;12471.0;00171023911
18625;131765;-2848.0;00174695548
17279;1006971;5390.0;00175848577
12814;163422;7528.0;00177971598
18977;149221;8343.0;00178311585
12293;232866;15698.0;00178542563
15264;1037890;7277.0;00179103408
17280;164165;11064.0;00180028543
17439;122223;10356.0;00181036078
15750;289912;9625.0;00181036078
13855;233545;5137.0;00181401022
11647;138112;4612.0;00181698083
19560;1061990;11532.0;00182146385
11866;140019;-408.0;00183068365
16757;166919;16281.0;00187090972
19535;1056007;7485.0;00187090972
15874;165063;7832.0;00189659204
14990;1052444;2546.0;00191703063
18231;210567;12657.0;00192391799
16323;1024678;3287.0;00195115224
13586;1013990;-965.0;00195268866
14382;170292;9395.0;00195344371
16979;1093007;652.0;00197606778
16900;1093216;6554.0;00198596375
11442;1063349;3008.0;00199958219
16605;1031013;6256.0;00200965971
12611;172929;11351.0;00201700500
18621;130154;14175.0;00202604471
16228;153640;-400.0;00205421080
16027;116593;7341.0;00205574703
10089;161114;-481.0;00205640463
13782;1069410;6056.0;00207679943
15599;1098353;7526.0;00207679943
19010;181054;16256.0;00208351918
10129;1082279;9933.0;00212349342
18702;1014184;-509.0;00213782682
16602;269933;-133.0;00214993442
19958;1087529;1974.0;00215487825
19344;197786;8445.0;00215487825
10482;113962;10559.0;00217660215
17748;1054498;-115.0;00217959894
11117;197525;-458.0;00217959894
10873;1025728;13015.0;00218616151
15842;1098184;2401.0;00223411921
13650;120208;2040.0;00223411921
13857;1099923;6406.0;00225503430
15379;1048446;13401.0;00225741840
10980;1004344;-752.0;00226890766
10962;111641;11775.0;00231707496
15995;158489;8227.0;00231707496
19741;134270;2651.0;00231750901
16324;117397;11605.0;00233445064
19817;111647;-2407.0;00233445064
16059;186787;13253.0;00233445064
17119;1046963;15292.0;00237229895
15579;151579;-1981.0;00239070093
11568;112581;-1194.0;00241386338
12255;158978;-536.0;00244260041
18202;1064298;16971.0;00249670842
12118;1053932;480.0;00251871971
11781;144861;-1166.0;00253384448
17392;101424;-2996.0;00254511331
19622;149250;7943.0;00254511331
12889;1082948;12916.0;00255686810
17062;141444;9513.0;00262464269
18085;1076157;11117.0;00263058084
14869;135750;10223.0;00263743500
17763;199045;14864.0;00270929481
18056;1028301;8463.0;00273278812
13673;187351;-1612.0;00273278812
17544;1051949;14114.0;00274682245
12043;1093711;-415.0;00276274737
18680;101529;7062.0;00285059435
11852;299766;-1982.0;00286052616
10688;1012901;14521.0;00286616294
15167;1009259;13557.0;00286764840
18403;132244;8906.0;00286764840
19927;1017334;7899.0;00286764840
12455;186781;10992.0;00287049941
19795;126076;6097.0;00288811888
17960;149247;14871.0;00290245202
17651;163409;15820.0;00292139774
17315;1046723;13924.0;00292587154
16385;1007886;4267.0;00295660531
18987;126966;3148.0;00298069559
17293;1013318;2113.0;00304527050
19227;1016868;9442.0;00307989827
18689;218593;-715.0;00322241644
14119;161637;14862.0;00325035525
19893;179969;7616.0;00325035525
12352;167590;15434.0;00325580478
